age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
27, Private,5, Married-AF-spouse, Transport-moving, Not-in-family, White, Female,564,447,3, Philippines, <=50K
57, Never-worked,3, Married-AF-spouse, Farming-fishing, Not-in-family, White, Male,61,6,67, Vietnam, <=50K
18, State-gov,5, Divorced, Exec-managerial, Husband, Other, Female,100,1,1, Cambodia, >50K
45, Local-gov,6, Married-AF-spouse, Other-service, Not-in-family, White, Male,2623,429,3, United-States, <=50K
35, Private,4, Married-spouse-absent, Prof-specialty, Wife, Asian-Pac-Islander, Female,475,91,51, El-Salvador, <=50K
49, State-gov,8, Married-civ-spouse, Prof-specialty, Husband, Black, Male,17493,1831,15, England, >50K
34, Without-pay,7, Married-AF-spouse, Prof-specialty, Own-child, White, Female,9891,423,17, Columbia, <=50K
25, Private,4, Never-married, Sales, Own-child, White, Female,304,352,2, United-States, <=50K
22, Private,4, Never-married, Craft-repair, Not-in-family, White, Female,135,233,2, Hungary, >50K
57, Private,4, Married-spouse-absent, Farming-fishing, Not-in-family, White, Male,117,2,24, El-Salvador, <=50K
46, Federal-gov,6, Married-spouse-absent, Protective-serv, Husband, Asian-Pac-Islander, Male,3849,138,34, Japan, >50K
37, Without-pay,6, Never-married, Farming-fishing, Not-in-family, White, Male,1589,86,17, Poland, <=50K
46, State-gov,7, Separated, ?, Not-in-family, Other, Female,23194,1371,31, El-Salvador, <=50K
46, State-gov,6, Separated, Farming-fishing, Unmarried, Other, Female,20461,1262,27, Vietnam, <=50K
36, Private,7, Separated, Handlers-cleaners, Husband, White, Female,9700,468,15, Thailand, <=50K
18, Private,3, Never-married, Craft-repair, Not-in-family, White, Female,49,31,4, Portugal, <=50K
39, Private,7, Separated, Transport-moving, Wife, Amer-Indian-Eskimo, Male,13670,1497,22, ?, >50K
37, Self-emp-inc,3, Married-civ-spouse, Priv-house-serv, Husband, White, Male,234,46,66, Mexico, <=50K
55, Private,5, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Female,5127,729,8, Italy, <=50K
44, Never-worked,8, Divorced, ?, Other-relative, Asian-Pac-Islander, Female,37676,1577,47, Italy, >50K
49, Without-pay,7, Separated, Farming-fishing, Own-child, Other, Female,20007,1623,26, Italy, >50K
44, Private,9, Separated, Adm-clerical, Not-in-family, Black, Female,38667,2179,41, Mexico, >50K
46, Self-emp-inc,7, Widowed, ?, Not-in-family, Asian-Pac-Islander, Female,26548,1564,35, Puerto-Rico, >50K
55, Private,8, Married-spouse-absent, Other-service, Not-in-family, Other, Male,12660,1159,6, Puerto-Rico, >50K
57, Private,3, Separated, Sales, Husband, White, Male,156,11,60, United-States, <=50K
26, Private,2, Married-civ-spouse, Sales, Own-child, White, Female,3,3,39, France, <=50K
29, Without-pay,7, Divorced, Farming-fishing, Other-relative, White, Female,7392,262,14, Italy, >50K
46, Without-pay,8, Never-married, Prof-specialty, Not-in-family, White, Male,27033,2061,28, Puerto-Rico, <=50K
42, Without-pay,8, Never-married, ?, Unmarried, White, Male,27961,1408,36, El-Salvador, >50K
47, Private,6, Divorced, Sales, Husband, White, Female,17991,1130,24, Trinadad&Tobago, <=50K
45, Self-emp-not-inc,8, Married-civ-spouse, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,29633,2023,27, Mexico, <=50K
50, Self-emp-inc,6, Separated, Farming-fishing, Own-child, White, Female,12805,1142,18, Vietnam, >50K
48, State-gov,7, Married-AF-spouse, Tech-support, Own-child, Other, Female,13077,1535,7, Philippines, >50K
38, Self-emp-not-inc,5, Never-married, Farming-fishing, Wife, White, Female,390,20,14, Columbia, <=50K
47, Private,8, Never-married, Farming-fishing, Own-child, White, Male,30124,2092,35, England, >50K
37, State-gov,8, Married-spouse-absent, ?, Wife, White, Female,19582,870,29, England, >50K
23, State-gov,6, Married-spouse-absent, Farming-fishing, Husband, White, Female,415,14,3, ?, >50K
29, State-gov,5, Separated, Prof-specialty, Husband, Other, Female,946,32,2, Japan, >50K
49, Self-emp-not-inc,4, Divorced, Other-service, Husband, White, Female,47,1,14, Japan, <=50K
34, Private,4, Married-civ-spouse, Farming-fishing, Husband, White, Female,247,59,48, Germany, <=50K
20, Private,5, Never-married, Transport-moving, Own-child, White, Male,391,110,12, Japan, <=50K
47, State-gov,7, Married-civ-spouse, Exec-managerial, Own-child, White, Male,16544,1636,11, France, <=50K
30, State-gov,7, Married-civ-spouse, Exec-managerial, Own-child, White, Male,4925,189,10, United-States, >50K
48, Federal-gov,5, Married-AF-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,705,23,26, United-States, <=50K
32, Self-emp-inc,7, Married-spouse-absent, Farming-fishing, Own-child, White, Female,14958,1262,30, Mexico, <=50K
40, Private,3, Never-married, Prof-specialty, Husband, White, Male,422,69,68, Holand-Netherlands, <=50K
38, Self-emp-not-inc,7, Divorced, Transport-moving, Own-child, White, Male,8160,1168,15, United-States, <=50K
55, Local-gov,7, Married-civ-spouse, Sales, Own-child, Other, Female,11000,1145,5, Dominican-Republic, <=50K
33, Private,7, Married-civ-spouse, Priv-house-serv, Husband, Other, Male,13140,950,38, Portugal, <=50K
36, Self-emp-inc,5, Divorced, Sales, Husband, White, Female,2171,267,48, Peru, <=50K
53, Federal-gov,6, Married-spouse-absent, Handlers-cleaners, Own-child, White, Female,1902,50,35, France, <=50K
50, Self-emp-inc,8, Never-married, Protective-serv, Not-in-family, White, Male,23040,1650,17, England, >50K
48, Private,6, Separated, ?, Unmarried, Other, Female,11450,715,15, Ecuador, >50K
23, Private,6, Married-civ-spouse, Farming-fishing, Own-child, White, Male,1366,238,20, Laos, <=50K
20, Private,6, Married-spouse-absent, ?, Wife, White, Female,352,6,2, El-Salvador, >50K
46, Self-emp-not-inc,8, Divorced, Sales, Unmarried, White, Female,35685,2014,44, India, >50K
19, Private,5, Divorced, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,521,169,8, Hungary, <=50K
34, Federal-gov,8, Separated, Tech-support, Wife, Other, Male,12081,523,24, Vietnam, >50K
32, Private,6, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,2950,374,40, Laos, <=50K
46, Private,7, Separated, Sales, Unmarried, Asian-Pac-Islander, Female,23545,1452,31, Philippines, >50K
49, Self-emp-inc,8, Never-married, Priv-house-serv, Husband, Amer-Indian-Eskimo, Female,23608,1727,17, Ecuador, <=50K
22, State-gov,6, Married-civ-spouse, ?, Own-child, White, Female,1115,27,4, Cambodia, >50K
49, Private,5, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,5044,317,7, Italy, >50K
48, Private,4, Separated, Prof-specialty, Other-relative, Other, Male,6246,420,8, Guatemala, >50K
54, Never-worked,4, Married-AF-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,390,31,63, El-Salvador, <=50K
38, State-gov,6, Married-AF-spouse, Exec-managerial, Wife, White, Female,2226,119,19, South, >50K
31, Self-emp-not-inc,7, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,11347,892,33, United-States, <=50K
48, Local-gov,8, Married-civ-spouse, Armed-Forces, Husband, White, Male,15873,1256,13, Nicaragua, <=50K
48, State-gov,8, Separated, Handlers-cleaners, Wife, Other, Female,18945,1608,12, Cuba, <=50K
40, Private,2, Married-civ-spouse, Farming-fishing, Husband, Other, Male,37,11,77, United-States, <=50K
35, Private,4, Married-civ-spouse, Craft-repair, Own-child, White, Male,311,69,49, Mexico, <=50K
42, Private,9, Never-married, Prof-specialty, Husband, Other, Male,38684,1793,47, Holand-Netherlands, <=50K
51, ?,6, Separated, Handlers-cleaners, Husband, White, Male,12526,1177,18, India, >50K
38, Local-gov,8, Never-married, Farming-fishing, Wife, Asian-Pac-Islander, Female,15830,763,34, Japan, <=50K
48, Self-emp-not-inc,7, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,8932,289,40, United-States, >50K
56, Never-worked,3, Married-spouse-absent, Farming-fishing, Own-child, White, Male,52,6,69, El-Salvador, <=50K
40, ?,6, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,5327,441,58, El-Salvador, <=50K
45, Self-emp-not-inc,8, Married-AF-spouse, Prof-specialty, Other-relative, Other, Female,30672,2101,31, India, <=50K
41, State-gov,8, Married-spouse-absent, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,21889,1795,30, Germany, >50K
51, Private,3, Married-civ-spouse, Farming-fishing, Not-in-family, Asian-Pac-Islander, Female,57,14,78, El-Salvador, <=50K
39, Private,6, Never-married, Farming-fishing, Not-in-family, Other, Female,8333,613,54, France, <=50K
36, Federal-gov,7, Never-married, Handlers-cleaners, Husband, White, Female,10816,1414,20, Ireland, <=50K
39, Private,3, Married-spouse-absent, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,270,50,68, El-Salvador, <=50K
38, State-gov,7, Married-civ-spouse, Transport-moving, Other-relative, White, Female,14036,692,21, Haiti, >50K
43, Private,3, Married-AF-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,129,26,77, Philippines, <=50K
40, Never-worked,6, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,5676,462,57, United-States, <=50K
44, State-gov,6, Married-civ-spouse, Handlers-cleaners, Wife, White, Female,2447,97,28, Japan, <=50K
46, Federal-gov,7, Never-married, Sales, Unmarried, Other, Female,18282,955,57, England, <=50K
62, Private,4, Married-AF-spouse, Sales, Husband, Asian-Pac-Islander, Male,301,14,48, Columbia, <=50K
29, State-gov,7, Married-spouse-absent, Farming-fishing, Other-relative, White, Female,3800,140,8, United-States, >50K
31, Private,5, Never-married, Transport-moving, Own-child, White, Male,1314,559,5, Iran, <=50K
24, State-gov,6, Married-spouse-absent, Exec-managerial, Husband, White, Female,1283,44,6, United-States, >50K
20, Private,5, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Male,622,232,8, Mexico, >50K
47, Without-pay,8, Divorced, Other-service, Not-in-family, White, Male,22798,1599,20, India, <=50K
42, Never-worked,5, Married-civ-spouse, Transport-moving, Unmarried, White, Female,457,20,17, El-Salvador, <=50K
49, Private,7, Separated, Prof-specialty, Not-in-family, White, Male,21908,1706,28, Outlying-US(Guam-USVI-etc), >50K
37, Private,3, Married-civ-spouse, Sales, Own-child, White, Female,466,77,64, United-States, <=50K
42, State-gov,8, Married-civ-spouse, Protective-serv, Husband, Black, Male,23422,1215,31, Holand-Netherlands, >50K
54, Federal-gov,4, Married-AF-spouse, Other-service, Not-in-family, White, Male,213,19,66, El-Salvador, <=50K
21, Private,5, Never-married, Exec-managerial, Own-child, White, Female,1005,316,9, Columbia, <=50K
49, Private,5, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,824,87,67, Honduras, <=50K
17, Private,2, Divorced, Transport-moving, Not-in-family, White, Female,1,2,3, France, <=50K
54, Self-emp-not-inc,3, Married-civ-spouse, Handlers-cleaners, Wife, White, Female,23,0,14, Japan, <=50K
20, Private,4, Divorced, Exec-managerial, Own-child, White, Female,189,185,3, United-States, >50K
37, Local-gov,6, Separated, Sales, Own-child, White, Female,5940,998,12, France, <=50K
47, ?,8, Separated, Sales, Unmarried, Other, Female,27267,1890,22, Guatemala, <=50K
26, Private,7, Separated, Farming-fishing, Not-in-family, White, Male,5504,764,20, ?, >50K
45, Federal-gov,8, Married-AF-spouse, Sales, Husband, White, Male,26408,1783,26, Nicaragua, >50K
17, Private,3, Divorced, Exec-managerial, Not-in-family, White, Female,10,23,1, Iran, <=50K
33, Private,1, Married-AF-spouse, Sales, Husband, Asian-Pac-Islander, Female,1,0,79, El-Salvador, <=50K
33, Private,3, Married-spouse-absent, Farming-fishing, Not-in-family, White, Male,112,33,48, Mexico, <=50K
19, Without-pay,3, Separated, Exec-managerial, Husband, White, Female,1,0,1, Japan, <=50K
37, Private,7, Divorced, Handlers-cleaners, Wife, White, Male,15435,1528,26, Ireland, <=50K
49, State-gov,7, Married-AF-spouse, Handlers-cleaners, Not-in-family, White, Male,19236,1580,25, Yugoslavia, >50K
57, Private,3, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,68,6,67, China, <=50K
47, State-gov,8, Never-married, Sales, Unmarried, Asian-Pac-Islander, Female,31541,2048,38, Dominican-Republic, >50K
48, Private,8, Never-married, Sales, Unmarried, White, Female,20815,867,50, Portugal, <=50K
30, State-gov,8, Separated, Exec-managerial, Unmarried, White, Female,7430,263,14, Japan, >50K
51, Self-emp-not-inc,8, Married-spouse-absent, Exec-managerial, Own-child, Other, Male,18717,1532,11, Columbia, <=50K
28, Private,7, Divorced, ?, Not-in-family, Asian-Pac-Islander, Female,4476,492,29, Iran, >50K
39, Self-emp-not-inc,3, Married-spouse-absent, Priv-house-serv, Other-relative, White, Female,20,1,7, Germany, <=50K
32, Private,7, Married-AF-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,6956,1125,17, Guatemala, <=50K
45, Private,8, Married-AF-spouse, Sales, Own-child, Asian-Pac-Islander, Female,32159,1255,45, Thailand, >50K
47, Private,8, Married-spouse-absent, Sales, Wife, Amer-Indian-Eskimo, Male,31499,1964,28, England, >50K
49, State-gov,7, Married-AF-spouse, Sales, Not-in-family, Other, Male,15069,1455,8, Philippines, <=50K
49, Self-emp-not-inc,8, Divorced, Priv-house-serv, Own-child, White, Female,22363,1550,17, France, <=50K
37, Federal-gov,6, Married-civ-spouse, Exec-managerial, Husband, Other, Male,5723,523,47, Outlying-US(Guam-USVI-etc), <=50K
44, Private,6, Married-civ-spouse, Farming-fishing, Not-in-family, Other, Male,5360,696,6, Outlying-US(Guam-USVI-etc), >50K
40, Without-pay,8, Widowed, Handlers-cleaners, Unmarried, Other, Female,12616,594,34, Italy, >50K
51, Federal-gov,8, Divorced, Tech-support, Husband, Other, Female,17215,1270,11, India, <=50K
37, Federal-gov,8, Never-married, Prof-specialty, Not-in-family, White, Male,19215,884,33, Mexico, >50K
19, Private,2, Never-married, Sales, Own-child, White, Female,2,3,15, Mexico, <=50K
24, Local-gov,4, Divorced, Transport-moving, Not-in-family, White, Female,204,297,2, Columbia, <=50K
63, Self-emp-not-inc,4, Married-AF-spouse, Other-service, Husband, White, Female,404,6,33, India, <=50K
64, State-gov,4, Married-spouse-absent, Farming-fishing, Husband, Asian-Pac-Islander, Female,208,9,45, Columbia, <=50K
21, Private,3, Divorced, ?, Wife, White, Female,67,163,1, Hong, >50K
45, Private,8, Never-married, Machine-op-inspct, Husband, Other, Male,26665,1919,22, Puerto-Rico, <=50K
41, Private,8, Married-spouse-absent, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Male,29884,1893,38, France, >50K
42, Local-gov,8, Widowed, Sales, Unmarried, Other, Male,21793,1170,53, Ecuador, >50K
38, Private,7, Widowed, Handlers-cleaners, Not-in-family, Other, Male,14363,1561,24, Outlying-US(Guam-USVI-etc), >50K
38, Local-gov,8, Married-civ-spouse, Tech-support, Wife, Asian-Pac-Islander, Female,25078,1161,38, Germany, <=50K
61, ?,6, Married-AF-spouse, Sales, Unmarried, Other, Female,2439,71,41, Columbia, <=50K
50, State-gov,7, Divorced, Handlers-cleaners, Unmarried, Other, Male,16200,1416,21, Italy, >50K
43, Private,7, Married-spouse-absent, Other-service, Own-child, White, Male,12151,1196,15, United-States, <=50K
39, Private,8, Married-spouse-absent, Handlers-cleaners, Husband, Black, Female,21679,1044,30, Iran, >50K
44, State-gov,8, Married-civ-spouse, Farming-fishing, Other-relative, White, Male,33762,1332,45, Portugal, >50K
51, Without-pay,8, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,18407,1688,22, Italy, >50K
27, Private,7, Married-spouse-absent, Exec-managerial, Wife, White, Female,3421,113,8, ?, >50K
59, Never-worked,6, Married-AF-spouse, Other-service, Wife, Asian-Pac-Islander, Female,3062,99,42, Vietnam, <=50K
76, Self-emp-not-inc,3, Married-spouse-absent, Handlers-cleaners, Husband, White, Male,60,0,29, India, <=50K
29, Self-emp-not-inc,6, Divorced, Craft-repair, Not-in-family, White, Male,3144,800,11, Hong, <=50K
32, Private,6, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,3610,953,10, Philippines, <=50K
45, Private,8, Separated, Machine-op-inspct, Husband, White, Female,34317,2131,34, Laos, >50K
55, State-gov,5, Divorced, Other-service, Wife, White, Male,305,7,27, Germany, <=50K
20, Private,5, Never-married, Sales, Wife, White, Female,611,153,11, Iran, <=50K
32, Self-emp-inc,5, Married-civ-spouse, Farming-fishing, Not-in-family, Asian-Pac-Islander, Female,892,164,43, Laos, <=50K
23, Private,6, Divorced, Other-service, Not-in-family, White, Male,2865,536,15, Dominican-Republic, <=50K
17, Private,4, Divorced, Craft-repair, Not-in-family, White, Female,49,58,2, United-States, <=50K
42, Self-emp-not-inc,7, Married-spouse-absent, Tech-support, Wife, White, Female,17633,1559,24, Iran, <=50K
25, Private,4, Married-spouse-absent, Craft-repair, Own-child, White, Male,313,358,2, United-States, >50K
36, State-gov,6, Separated, Prof-specialty, Own-child, White, Female,4602,208,8, Cambodia, <=50K
53, State-gov,7, Separated, Handlers-cleaners, Unmarried, Other, Male,10466,1301,13, Vietnam, >50K
25, Local-gov,6, Married-spouse-absent, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,3203,415,23, Laos, <=50K
46, State-gov,6, Married-spouse-absent, ?, Husband, Other, Male,21120,1315,28, United-States, <=50K
35, Never-worked,2, Married-civ-spouse, Sales, Husband, White, Female,40,12,69, France, <=50K
38, Private,6, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,4685,438,50, El-Salvador, >50K
51, Without-pay,6, Divorced, ?, Husband, Other, Male,13526,1288,18, South, <=50K
28, Private,5, Never-married, Farming-fishing, Own-child, White, Male,1644,697,7, Philippines, <=50K
57, State-gov,6, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Male,4533,101,40, Germany, <=50K
